person_id,keyword,paper_year
1031,software development,2014
447,hci course,2014
447,ux process,2014
447,software development,2014
485,hci,2014
485,culture,2014
485,design,2014
485,grand challenges,2014
485,social,2014
254,hci,2014
254,culture,2014
254,design,2014
254,grand challenges,2014
254,social,2014
1032,hci,2014
1032,culture,2014
1032,design,2014
1032,grand challenges,2014
1032,social,2014
1033,acessibilidade,2014
1033,analfabetismo funcional,2014
1033,comunicabilidade,2014
1033,e-gov,2014
1033,método de avaliação de,2014
1033,rastreamento ocular,2014
519,acessibilidade,2014
519,analfabetismo funcional,2014
519,comunicabilidade,2014
519,e-gov,2014
519,método de avaliação de,2014
519,rastreamento ocular,2014
1034,acessibilidade,2014
1034,analfabetismo funcional,2014
1034,comunicabilidade,2014
1034,e-gov,2014
1034,método de avaliação de,2014
1034,rastreamento ocular,2014
460,engenharia semiótica,2014
460,meta-design,2014
460,sondas de design,2014
460,tecnologias de apoio aos transtornos do espectro do autismo,2014
1000,engenharia semiótica,2014
1000,meta-design,2014
1000,sondas de design,2014
1000,tecnologias de apoio aos transtornos do espectro do autismo,2014
117,engenharia semiótica,2014
117,meta-design,2014
117,sondas de design,2014
117,tecnologias de apoio aos transtornos do espectro do autismo,2014
1037,information seeking,2014
1037,busca avançada,2014
1037,pesquisa exploratória,2014
485,information seeking,2014
485,busca avançada,2014
485,pesquisa exploratória,2014
1038,information seeking,2014
1038,busca avançada,2014
1038,pesquisa exploratória,2014
162,análise de rede social,2014
162,análise de sentimento,2014
162,autoridade cognitiva,2014
162,recomendação de pessoas,2014
1038,análise de rede social,2014
1038,análise de sentimento,2014
1038,autoridade cognitiva,2014
1038,recomendação de pessoas,2014
485,análise de rede social,2014
485,análise de sentimento,2014
485,autoridade cognitiva,2014
485,recomendação de pessoas,2014
1042,autismo,2014
1042,design universal,2014
1042,guidelines de interface,2014
164,autismo,2014
164,design universal,2014
164,guidelines de interface,2014
514,computação,2014
514,design,2014
514,interação humano-computador,2014
514,mercado,2014
514,profissão,2014
514,trabalho,2014
129,computação,2014
129,design,2014
129,interação humano-computador,2014
129,mercado,2014
129,profissão,2014
129,trabalho,2014
1043,accessibility,2014
1043,guidelines,2014
1043,process,2014
1044,accessibility,2014
1044,guidelines,2014
1044,process,2014
1045,accessibility,2014
1045,guidelines,2014
1045,process,2014
1046,game design and evaluation,2014
1046,gesture-based interaction,2014
1046,usability for senior citizens,2014
1047,game design and evaluation,2014
1047,gesture-based interaction,2014
1047,usability for senior citizens,2014
1048,game design and evaluation,2014
1048,gesture-based interaction,2014
1048,usability for senior citizens,2014
1049,context usability,2014
1049,mobile application,2014
1049,usability,2014
712,context usability,2014
712,mobile application,2014
712,usability,2014
174,touchscreen,2014
174,accessibility,2014
174,design universal,2014
174,self-service kiosks,2014
1051,touchscreen,2014
1051,accessibility,2014
1051,design universal,2014
1051,self-service kiosks,2014
1052,touchscreen,2014
1052,accessibility,2014
1052,design universal,2014
1052,self-service kiosks,2014
1053,touchscreen,2014
1053,accessibility,2014
1053,design universal,2014
1053,self-service kiosks,2014
1054,touchscreen,2014
1054,accessibility,2014
1054,design universal,2014
1054,self-service kiosks,2014
1055,touchscreen,2014
1055,accessibility,2014
1055,design universal,2014
1055,self-service kiosks,2014
1056,heuristic evaluation,2014
1056,older people,2014
1056,usability,2014
1056,web application,2014
445,heuristic evaluation,2014
445,older people,2014
445,usability,2014
445,web application,2014
1057,gesture based interfaces,2014
1057,mobile interfaces,2014
1057,natural user interfaces,2014
852,gesture based interfaces,2014
852,mobile interfaces,2014
852,natural user interfaces,2014
946,hci,2014
946,mooc,2014
946,computers in education,2014
946,learning analytics,2014
946,technology enhanced learning,2014
1060,hci,2014
1060,mooc,2014
1060,computers in education,2014
1060,learning analytics,2014
1060,technology enhanced learning,2014
254,hci,2014
254,mooc,2014
254,computers in education,2014
254,learning analytics,2014
254,technology enhanced learning,2014
1061,educational game,2014
1061,gestual interface,2014
1000,educational game,2014
1000,gestual interface,2014
117,educational game,2014
117,gestual interface,2014
1063,accessibility inspection,2014
1063,checklist,2014
1063,web accessibility,2014
28,accessibility inspection,2014
28,checklist,2014
28,web accessibility,2014
1064,accessibility inspection,2014
1064,checklist,2014
1064,web accessibility,2014
251,computer-mediated communication,2014
251,end-user development,2014
251,social participation,2014
172,computer-mediated communication,2014
172,end-user development,2014
172,social participation,2014
117,computer-mediated communication,2014
117,end-user development,2014
117,social participation,2014
1068,libras,2014
1068,assistive technology,2014
1068,deafness,2014
1068,mutism,2014
1068,translator,2014
1069,libras,2014
1069,assistive technology,2014
1069,deafness,2014
1069,mutism,2014
1069,translator,2014
1070,libras,2014
1070,assistive technology,2014
1070,deafness,2014
1070,mutism,2014
1070,translator,2014
1071,libras,2014
1071,assistive technology,2014
1071,deafness,2014
1071,mutism,2014
1071,translator,2014
1072,libras,2014
1072,assistive technology,2014
1072,deafness,2014
1072,mutism,2014
1072,translator,2014
1073,education,2014
1073,interactivity,2014
1073,mobile devices,2014
1073,mobility,2014
1074,education,2014
1074,interactivity,2014
1074,mobile devices,2014
1074,mobility,2014
1075,education,2014
1075,interactivity,2014
1075,mobile devices,2014
1075,mobility,2014
1076,education,2014
1076,interactivity,2014
1076,mobile devices,2014
1076,mobility,2014
136,education,2014
136,interactivity,2014
136,mobile devices,2014
136,mobility,2014
1080,design da experiência,2014
1080,design da interação,2014
1080,prototipagem,2014
520,molic,2014
520,design da interação,2014
520,engenharia semiótica,2014
85,molic,2014
85,design da interação,2014
85,engenharia semiótica,2014
1081,runkeeper,2014
1081,heuristic evaluation,2014
1081,run app,2014
1081,semiotic engineering,2014
1082,runkeeper,2014
1082,heuristic evaluation,2014
1082,run app,2014
1082,semiotic engineering,2014
1083,runkeeper,2014
1083,heuristic evaluation,2014
1083,run app,2014
1083,semiotic engineering,2014
1084,runkeeper,2014
1084,heuristic evaluation,2014
1084,run app,2014
1084,semiotic engineering,2014
1085,runkeeper,2014
1085,heuristic evaluation,2014
1085,run app,2014
1085,semiotic engineering,2014
1086,runkeeper,2014
1086,heuristic evaluation,2014
1086,run app,2014
1086,semiotic engineering,2014
1087,communicability,2014
1087,evaluation methods,2014
1087,semiotic engineering,2014
1087,smartphones application,2014
1088,communicability,2014
1088,evaluation methods,2014
1088,semiotic engineering,2014
1088,smartphones application,2014
1089,communicability,2014
1089,evaluation methods,2014
1089,semiotic engineering,2014
1089,smartphones application,2014
1090,communicability,2014
1090,evaluation methods,2014
1090,semiotic engineering,2014
1090,smartphones application,2014
419,communicability,2014
419,evaluation methods,2014
419,semiotic engineering,2014
419,smartphones application,2014
1091,cem,2014
1091,hci,2014
1091,runkeeper,2014
1091,sim,2014
1091,heuristic evaluation,2014
1091,smartphone,2014
1092,cem,2014
1092,hci,2014
1092,runkeeper,2014
1092,sim,2014
1092,heuristic evaluation,2014
1092,smartphone,2014
1093,cem,2014
1093,hci,2014
1093,runkeeper,2014
1093,sim,2014
1093,heuristic evaluation,2014
1093,smartphone,2014
876,cem,2014
876,hci,2014
876,runkeeper,2014
876,sim,2014
876,heuristic evaluation,2014
876,smartphone,2014
246,runkeeper,2014
246,heuristic inspection,2014
246,usability,2014
246,users,2014
429,runkeeper,2014
429,heuristic inspection,2014
429,usability,2014
429,users,2014
1033,runkeeper,2014
1033,heuristic inspection,2014
1033,usability,2014
1033,users,2014
519,runkeeper,2014
519,heuristic inspection,2014
519,usability,2014
519,users,2014
1096,gamificação,2014
1096,prática de atividades físicas,2014
1096,usabilidade,2014
1097,gamificação,2014
1097,prática de atividades físicas,2014
1097,usabilidade,2014
1098,gamificação,2014
1098,prática de atividades físicas,2014
1098,usabilidade,2014
1099,gamificação,2014
1099,prática de atividades físicas,2014
1099,usabilidade,2014
419,gamificação,2014
419,prática de atividades físicas,2014
419,usabilidade,2014
1100,gamificação,2014
1100,prática de atividades físicas,2014
1100,usabilidade,2014
1101,content analysis,2016
1101,empowerment,2016
1101,metaphors,2016
1101,user-centered design,2016
329,content analysis,2016
329,empowerment,2016
329,metaphors,2016
329,user-centered design,2016
463,mobile devices,2016
463,accessibility,2016
463,empirical study,2016
463,gestures,2016
463,systematic review,2016
463,touch-screen,2016
463,visually impaired people,2016
294,mobile devices,2016
294,accessibility,2016
294,empirical study,2016
294,gestures,2016
294,systematic review,2016
294,touch-screen,2016
294,visually impaired people,2016
1102,mobile devices,2016
1102,accessibility,2016
1102,empirical study,2016
1102,gestures,2016
1102,systematic review,2016
1102,touch-screen,2016
1102,visually impaired people,2016
1103,distributed participatory design,2016
1103,groupware,2016
1103,participatory design,2016
1103,participatory workshops,2016
329,distributed participatory design,2016
329,groupware,2016
329,participatory design,2016
329,participatory workshops,2016
1104,accessibility,2016
1104,cscw,2016
1104,cooperation,2016
1104,wai-aria,2016
1104,web 2.0,2016
1104,awareness elements,2016
1105,accessibility,2016
1105,cscw,2016
1105,cooperation,2016
1105,wai-aria,2016
1105,web 2.0,2016
1105,awareness elements,2016
1106,accessibility,2016
1106,cscw,2016
1106,cooperation,2016
1106,wai-aria,2016
1106,web 2.0,2016
1106,awareness elements,2016
1107,digital games,2016
1107,emotional evaluation,2016
1107,smartphones,2016
1107,user experience,2016
1107,older adults,2016
1108,digital games,2016
1108,emotional evaluation,2016
1108,smartphones,2016
1108,user experience,2016
1108,older adults,2016
1109,digital games,2016
1109,emotional evaluation,2016
1109,smartphones,2016
1109,user experience,2016
1109,older adults,2016
351,digital games,2016
351,emotional evaluation,2016
351,smartphones,2016
351,user experience,2016
351,older adults,2016
133,digital games,2016
133,emotional evaluation,2016
133,smartphones,2016
133,user experience,2016
133,older adults,2016
1110,human-computer interaction,2016
1110,internet of things,2016
1110,iot,2016
1110,mobile,2016
1110,natural user interfaces,2016
1110,ubiquitous computing,2016
1110,web of things,2016
1110,wot,2016
504,human-computer interaction,2016
504,internet of things,2016
504,iot,2016
504,mobile,2016
504,natural user interfaces,2016
504,ubiquitous computing,2016
504,web of things,2016
504,wot,2016
399,human-computer interaction,2016
399,internet of things,2016
399,iot,2016
399,mobile,2016
399,natural user interfaces,2016
399,ubiquitous computing,2016
399,web of things,2016
399,wot,2016
984,user experience measurement,2016
984,psychophysiological measures,2016
984,user experience evaluation,2016
185,user experience measurement,2016
185,psychophysiological measures,2016
185,user experience evaluation,2016
1112,cem,2016
1112,comunicability,2016
1112,eud,2016
1112,evaluation,2016
1112,sim,2016
1112,sidetalk,2016
251,cem,2016
251,comunicability,2016
251,eud,2016
251,evaluation,2016
251,sim,2016
251,sidetalk,2016
514,cognitive walkthrough,2016
514,heuristic evaluation,2016
514,inspection methods,2016
514,methodology,2016
514,semiotic inspection method,2016
344,cognitive walkthrough,2016
344,heuristic evaluation,2016
344,inspection methods,2016
344,methodology,2016
344,semiotic inspection method,2016
89,cognitive walkthrough,2016
89,heuristic evaluation,2016
89,inspection methods,2016
89,methodology,2016
89,semiotic inspection method,2016
1113,model,2016
1113,aesthetics,2016
1113,credibility,2016
1113,culture,2016
1113,mobile web,2016
1113,usability,2016
1114,model,2016
1114,aesthetics,2016
1114,credibility,2016
1114,culture,2016
1114,mobile web,2016
1114,usability,2016
1115,accessibility,2016
1115,whatsapp,2016
1115,social networks,2016
1115,visual impairment,2016
519,accessibility,2016
519,whatsapp,2016
519,social networks,2016
519,visual impairment,2016
1116,accessibility,2016
1116,whatsapp,2016
1116,social networks,2016
1116,visual impairment,2016
1117,head tracking,2016
1117,multimodal interfaces,2016
1117,usability,2016
1117,voice commands,2016
1118,head tracking,2016
1118,multimodal interfaces,2016
1118,usability,2016
1118,voice commands,2016
372,head tracking,2016
372,multimodal interfaces,2016
372,usability,2016
372,voice commands,2016
1119,head tracking,2016
1119,multimodal interfaces,2016
1119,usability,2016
1119,voice commands,2016
1120,collaborative systems,2016
1120,daily records,2016
1120,day2day,2016
1120,information visualization,2016
1121,collaborative systems,2016
1121,daily records,2016
1121,day2day,2016
1121,information visualization,2016
1122,collaborative systems,2016
1122,daily records,2016
1122,day2day,2016
1122,information visualization,2016
1123,collaborative systems,2016
1123,daily records,2016
1123,day2day,2016
1123,information visualization,2016
1124,5w2h,2016
1124,user-centered gamification,2016
1124,framework,2016
254,5w2h,2016
254,user-centered gamification,2016
254,framework,2016
377,5w2h,2016
377,user-centered gamification,2016
377,framework,2016
57,interaction model,2016
57,navigation model,2016
57,software quality,2016
57,usability-oriented design,2016
533,interaction model,2016
533,navigation model,2016
533,software quality,2016
533,usability-oriented design,2016
520,interaction model,2016
520,navigation model,2016
520,software quality,2016
520,usability-oriented design,2016
1125,design with older people,2016
1125,older people with dementia,2016
1125,participatory design,2016
241,design with older people,2016
241,older people with dementia,2016
241,participatory design,2016
1126,accessibility evaluation,2016
1126,mobile accessibility,2016
1126,smart cities,2016
1127,accessibility evaluation,2016
1127,mobile accessibility,2016
1127,smart cities,2016
1128,accessibility evaluation,2016
1128,mobile accessibility,2016
1128,smart cities,2016
1129,accessibility evaluation,2016
1129,mobile accessibility,2016
1129,smart cities,2016
959,accessibility evaluation,2016
959,mobile accessibility,2016
959,smart cities,2016
1131,privacy,2016
1131,social network,2016
1131,userś perception,2016
1132,privacy,2016
1132,social network,2016
1132,userś perception,2016
1133,privacy,2016
1133,social network,2016
1133,userś perception,2016
1134,configuration settings,2016
1134,digital legacy,2016
1134,interaction anticipation,2016
1134,semiotic inspection method,2016
1134,volitive aspects,2016
469,configuration settings,2016
469,digital legacy,2016
469,interaction anticipation,2016
469,semiotic inspection method,2016
469,volitive aspects,2016
136,configuration settings,2016
136,digital legacy,2016
136,interaction anticipation,2016
136,semiotic inspection method,2016
136,volitive aspects,2016
561,configuration settings,2016
561,digital legacy,2016
561,interaction anticipation,2016
561,semiotic inspection method,2016
561,volitive aspects,2016
254,bibliometrics,2016
254,brazilian symposium on human factors in computing systems,2016
254,references,2016
520,bibliometrics,2016
520,brazilian symposium on human factors in computing systems,2016
520,references,2016
419,bibliometrics,2016
419,brazilian symposium on human factors in computing systems,2016
419,references,2016
1135,bibliometrics,2016
1135,brazilian symposium on human factors in computing systems,2016
1135,references,2016
1136,digital accessibility,2016
1136,hci,2016
1136,inclusive technology,2016
1136,systematic review,2016
1137,digital accessibility,2016
1137,hci,2016
1137,inclusive technology,2016
1137,systematic review,2016
514,digital accessibility,2016
514,hci,2016
514,inclusive technology,2016
514,systematic review,2016
1138,brazilian hci challenges,2016
1138,grandihc-br,2016
1138,hci topics,2016
1138,ihc brasil,2016
1139,brazilian hci challenges,2016
1139,grandihc-br,2016
1139,hci topics,2016
1139,ihc brasil,2016
1140,brazilian hci challenges,2016
1140,grandihc-br,2016
1140,hci topics,2016
1140,ihc brasil,2016
580,brazilian hci challenges,2016
580,grandihc-br,2016
580,hci topics,2016
580,ihc brasil,2016
469,configuration,2016
469,anticipation,2016
469,collaborative systems,2016
469,impact over time,2016
469,semiotic inspection method,2016
1142,configuration,2016
1142,anticipation,2016
1142,collaborative systems,2016
1142,impact over time,2016
1142,semiotic inspection method,2016
117,configuration,2016
117,anticipation,2016
117,collaborative systems,2016
117,impact over time,2016
117,semiotic inspection method,2016
64,heatmap explorer,2016
64,eye gaze visualization,2016
64,information visualization,2016
64,user interface evaluation,2016
1143,heatmap explorer,2016
1143,eye gaze visualization,2016
1143,information visualization,2016
1143,user interface evaluation,2016
1144,heatmap explorer,2016
1144,eye gaze visualization,2016
1144,information visualization,2016
1144,user interface evaluation,2016
1145,heatmap explorer,2016
1145,eye gaze visualization,2016
1145,information visualization,2016
1145,user interface evaluation,2016
561,memorials,2016
561,digital memorials,2016
561,multicultural systems,2016
561,semiotics,2016
561,tombs,2016
561,tombstones,2016
136,memorials,2016
136,digital memorials,2016
136,multicultural systems,2016
136,semiotics,2016
136,tombs,2016
136,tombstones,2016
89,memorials,2016
89,digital memorials,2016
89,multicultural systems,2016
89,semiotics,2016
89,tombs,2016
89,tombstones,2016
1146,aplicativos móveis,2016
1146,diretrizes de privacidade,2016
1146,política de privacidade,2016
1147,aplicativos móveis,2016
1147,diretrizes de privacidade,2016
1147,política de privacidade,2016
1148,aplicativos móveis,2016
1148,diretrizes de privacidade,2016
1148,política de privacidade,2016
174,affectibility,2016
174,design with children,2016
174,emotional design,2016
174,accessibility,2016
174,vision impaired,2016
292,affectibility,2016
292,design with children,2016
292,emotional design,2016
292,accessibility,2016
292,vision impaired,2016
1110,affectibility,2016
1110,design with children,2016
1110,emotional design,2016
1110,accessibility,2016
1110,vision impaired,2016
399,affectibility,2016
399,design with children,2016
399,emotional design,2016
399,accessibility,2016
399,vision impaired,2016
1150,interaction history,2016
1150,history visualization,2016
1150,log,2016
1150,narrative,2016
1150,visual analytics,2016
295,interaction history,2016
295,history visualization,2016
295,log,2016
295,narrative,2016
295,visual analytics,2016
1151,interaction history,2016
1151,history visualization,2016
1151,log,2016
1151,narrative,2016
1151,visual analytics,2016
1152,interaction history,2016
1152,history visualization,2016
1152,log,2016
1152,narrative,2016
1152,visual analytics,2016
1153,accessibility,2016
1153,assisted living,2016
1153,smart home,2016
1153,visual disabilities,2016
1154,accessibility,2016
1154,assisted living,2016
1154,smart home,2016
1154,visual disabilities,2016
959,accessibility,2016
959,assisted living,2016
959,smart home,2016
959,visual disabilities,2016
1156,adaptation of user interface,2016
1156,multimodal interfaces,2016
1156,web mobile,2016
1156,framework front-end,2016
1157,adaptation of user interface,2016
1157,multimodal interfaces,2016
1157,web mobile,2016
1157,framework front-end,2016
1158,cloud computing,2016
1158,communicability analysis,2016
1158,communicability evaluation,2016
1158,platform as a service environments,2016
1158,semiotic engineering,2016
1159,cloud computing,2016
1159,communicability analysis,2016
1159,communicability evaluation,2016
1159,platform as a service environments,2016
1159,semiotic engineering,2016
295,cloud computing,2016
295,communicability analysis,2016
295,communicability evaluation,2016
295,platform as a service environments,2016
295,semiotic engineering,2016
474,cloud computing,2016
474,communicability analysis,2016
474,communicability evaluation,2016
474,platform as a service environments,2016
474,semiotic engineering,2016
223,co-design,2016
223,modeling language,2016
223,participatory design,2016
223,therapeutic application,2016
223,therapeutic game,2016
306,co-design,2016
306,modeling language,2016
306,participatory design,2016
306,therapeutic application,2016
306,therapeutic game,2016
552,co-design,2016
552,modeling language,2016
552,participatory design,2016
552,therapeutic application,2016
552,therapeutic game,2016
1160,human-computer interaction,2016
1160,computing in education,2016
1160,cultural aspects in hci,2016
1160,participatory design,2016
1160,school culture,2016
1086,human-computer interaction,2016
1086,computing in education,2016
1086,cultural aspects in hci,2016
1086,participatory design,2016
1086,school culture,2016
1162,large-scale,2016
1162,data mobility,2016
1162,mobile application,2016
1162,session variable,2016
1162,user behavior,2016
1162,user profile,2016
457,large-scale,2016
457,data mobility,2016
457,mobile application,2016
457,session variable,2016
457,user behavior,2016
457,user profile,2016
1088,data visualization,2016
1088,human-computer interaction,2016
1088,social media data analysis,2016
419,data visualization,2016
419,human-computer interaction,2016
419,social media data analysis,2016
1164,data visualization,2016
1164,human-computer interaction,2016
1164,social media data analysis,2016
902,image-sharing,2016
902,recommendation,2016
902,self-expression,2016
902,semiotic,2016
902,tagging,2016
902,user modeling,2016
1166,image-sharing,2016
1166,recommendation,2016
1166,self-expression,2016
1166,semiotic,2016
1166,tagging,2016
1166,user modeling,2016
813,image-sharing,2016
813,recommendation,2016
813,self-expression,2016
813,semiotic,2016
813,tagging,2016
813,user modeling,2016
1168,evaluation,2016
1168,game,2016
1168,gestural interaction,2016
1168,usability,2016
1169,evaluation,2016
1169,game,2016
1169,gestural interaction,2016
1169,usability,2016
1170,evaluation,2016
1170,game,2016
1170,gestural interaction,2016
1170,usability,2016
1171,evaluation,2016
1171,game,2016
1171,gestural interaction,2016
1171,usability,2016
1172,evaluation,2016
1172,game,2016
1172,gestural interaction,2016
1172,usability,2016
1047,evaluation,2016
1047,game,2016
1047,gestural interaction,2016
1047,usability,2016
1037,hci waves,2016
1037,philosophy of science,2016
1037,research paradigms,2016
399,hci waves,2016
399,philosophy of science,2016
399,research paradigms,2016
1175,hci,2016
1175,non-neutrality of technology,2016
1175,sts,2016
1175,technological determinism,2016
1176,hci,2016
1176,non-neutrality of technology,2016
1176,sts,2016
1176,technological determinism,2016
451,facebook,2016
451,persuasive technology,2016
451,social networks,2016
133,facebook,2016
133,persuasive technology,2016
133,social networks,2016
1177,assistive technologies,2016
1177,collaborative systems,2016
1177,deaf education,2016
1177,human-computer interaction,2016
1178,assistive technologies,2016
1178,collaborative systems,2016
1178,deaf education,2016
1178,human-computer interaction,2016
1179,interacting with new devices,2016
1179,naïve bayes classifier,2016
1179,smartwatch,2016
1179,text input,2016
1180,interacting with new devices,2016
1180,naïve bayes classifier,2016
1180,smartwatch,2016
1180,text input,2016
1181,interacting with new devices,2016
1181,naïve bayes classifier,2016
1181,smartwatch,2016
1181,text input,2016
1182,interacting with new devices,2016
1182,naïve bayes classifier,2016
1182,smartwatch,2016
1182,text input,2016
1183,interacting with new devices,2016
1183,naïve bayes classifier,2016
1183,smartwatch,2016
1183,text input,2016
1184,interacting with new devices,2016
1184,naïve bayes classifier,2016
1184,smartwatch,2016
1184,text input,2016
1185,interacting with new devices,2016
1185,naïve bayes classifier,2016
1185,smartwatch,2016
1185,text input,2016
1186,ivprog,2016
1186,polifacets,2016
1186,computational thinking acquisition,2016
1186,facets,2016
1186,metacommunication,2016
372,ivprog,2016
372,polifacets,2016
372,computational thinking acquisition,2016
372,facets,2016
372,metacommunication,2016
1187,assistive technology,2016
1187,deaf users,2016
1187,self-report instrument,2016
1178,assistive technology,2016
1178,deaf users,2016
1178,self-report instrument,2016
1189,accessiblity,2016
1189,human factors,2016
1189,human information processing,2016
1190,accessiblity,2016
1190,human factors,2016
1190,human information processing,2016
1191,accessiblity,2016
1191,human factors,2016
1191,human information processing,2016
519,accessiblity,2016
519,human factors,2016
519,human information processing,2016
1192,modeling privacy,2016
1192,online social networks,2016
1192,privacy,2016
1192,privacy design model,2016
1192,semiotic inspection method,2016
227,modeling privacy,2016
227,online social networks,2016
227,privacy,2016
227,privacy design model,2016
227,semiotic inspection method,2016
1193,modeling privacy,2016
1193,online social networks,2016
1193,privacy,2016
1193,privacy design model,2016
1193,semiotic inspection method,2016
469,modeling privacy,2016
469,online social networks,2016
469,privacy,2016
469,privacy design model,2016
469,semiotic inspection method,2016
1194,recommendations,2016
1194,ubiquitous applications,2016
1194,usability testing,2016
1195,recommendations,2016
1195,ubiquitous applications,2016
1195,usability testing,2016
1196,recommendations,2016
1196,ubiquitous applications,2016
1196,usability testing,2016
373,design,2016
373,simulation,2016
373,smart kitchen,2016
373,wizard of oz,2016
532,design,2016
532,simulation,2016
532,smart kitchen,2016
532,wizard of oz,2016
552,design,2016
552,simulation,2016
552,smart kitchen,2016
552,wizard of oz,2016
363,coproduction,2016
363,interviews,2016
363,mobile application project,2016
469,coproduction,2016
469,interviews,2016
469,mobile application project,2016
1197,spotify,2016
1197,textual evaluation,2016
1197,usability,2016
1197,user experience,2016
1198,spotify,2016
1198,textual evaluation,2016
1198,usability,2016
1198,user experience,2016
1199,spotify,2016
1199,textual evaluation,2016
1199,usability,2016
1199,user experience,2016
1200,big data,2016
1200,huma values,2016
1200,human-computer interacions,2016
241,big data,2016
241,huma values,2016
241,human-computer interacions,2016
129,curriculum,2016
129,ensino de ciência da computação,2016
129,ensino de interação humano-computador,2016
343,curriculum,2016
343,ensino de ciência da computação,2016
343,ensino de interação humano-computador,2016
514,curriculum,2016
514,ensino de ciência da computação,2016
514,ensino de interação humano-computador,2016
520,curriculum,2016
520,ensino de ciência da computação,2016
520,ensino de interação humano-computador,2016
419,curriculum,2016
419,ensino de ciência da computação,2016
419,ensino de interação humano-computador,2016
1201,academic search,2016
1201,sim,2016
1201,semiotic engineering,2016
469,academic search,2016
469,sim,2016
469,semiotic engineering,2016
1202,grand challenges,2016
1202,linkedin,2016
1202,researchgate,2016
1202,social networks,2016
1202,information disclosure,2016
1203,grand challenges,2016
1203,linkedin,2016
1203,researchgate,2016
1203,social networks,2016
1203,information disclosure,2016
469,grand challenges,2016
469,linkedin,2016
469,researchgate,2016
469,social networks,2016
469,information disclosure,2016
1204,brazilian community,2016
1204,computer science,2016
1204,perceptions,2016
1204,sustainability,2016
552,brazilian community,2016
552,computer science,2016
552,perceptions,2016
552,sustainability,2016
1205,brazilian community,2016
1205,computer science,2016
1205,perceptions,2016
1205,sustainability,2016
1207,design for autism,2016
1207,inclusive design,2016
1207,peer-to-peer interaction,2016
1208,design for autism,2016
1208,inclusive design,2016
1208,peer-to-peer interaction,2016
1209,design for autism,2016
1209,inclusive design,2016
1209,peer-to-peer interaction,2016
550,interaction log analysis,2017
550,accessibility,2017
550,client-side events,2017
550,task deviation,2017
550,task modeling,2017
550,usability,2017
550,usage logging,2017
550,usage modeling,2017
496,interaction log analysis,2017
496,accessibility,2017
496,client-side events,2017
496,task deviation,2017
496,task modeling,2017
496,usability,2017
496,usage logging,2017
496,usage modeling,2017
1210,interaction log analysis,2017
1210,accessibility,2017
1210,client-side events,2017
1210,task deviation,2017
1210,task modeling,2017
1210,usability,2017
1210,usage logging,2017
1210,usage modeling,2017
1211,automated assessment,2017
1211,business modeling,2017
1211,prototyping,2017
1211,scenario-based design,2017
1211,task modeling,2017
1211,user interface design artifacts,2017
1211,user stories,2017
755,automated assessment,2017
755,business modeling,2017
755,prototyping,2017
755,scenario-based design,2017
755,task modeling,2017
755,user interface design artifacts,2017
755,user stories,2017
1213,accessibility,2017
1213,avatar animation,2017
1213,deaf community,2017
1213,facial expression,2017
1213,sign languages,2017
1213,virtual interpreter,2017
1214,accessibility,2017
1214,avatar animation,2017
1214,deaf community,2017
1214,facial expression,2017
1214,sign languages,2017
1214,virtual interpreter,2017
1215,accessibility,2017
1215,avatar animation,2017
1215,deaf community,2017
1215,facial expression,2017
1215,sign languages,2017
1215,virtual interpreter,2017
1216,death,2017
1216,digital legacy,2017
1216,digital legacy management systems,2017
1216,posthumous messaging services,2017
1216,semiotic inspection method,2017
469,death,2017
469,digital legacy,2017
469,digital legacy management systems,2017
469,posthumous messaging services,2017
469,semiotic inspection method,2017
1101,accessibility,2017
1101,digital inclusion,2017
1101,empowerment,2017
1101,narrative,2017
1101,technical communication,2017
1101,user-centered design,2017
1218,accessibility,2017
1218,digital inclusion,2017
1218,empowerment,2017
1218,narrative,2017
1218,technical communication,2017
1218,user-centered design,2017
329,accessibility,2017
329,digital inclusion,2017
329,empowerment,2017
329,narrative,2017
329,technical communication,2017
329,user-centered design,2017
1219,movement analysis,2017
1219,older aged adults,2017
1219,tactile interaction,2017
1219,touchscreen,2017
1219,wrist articulation,2017
1220,movement analysis,2017
1220,older aged adults,2017
1220,tactile interaction,2017
1220,touchscreen,2017
1220,wrist articulation,2017
1221,movement analysis,2017
1221,older aged adults,2017
1221,tactile interaction,2017
1221,touchscreen,2017
1221,wrist articulation,2017
1126,accessibility,2017
1126,mobile applications,2017
1126,screen readers,2017
959,accessibility,2017
959,mobile applications,2017
959,screen readers,2017
1224,evaluation technologies,2017
1224,software quality,2017
1224,systematic mapping study,2017
1224,user experience,2017
533,evaluation technologies,2017
533,software quality,2017
533,systematic mapping study,2017
533,user experience,2017
1225,bottlenecks identification,2017
1225,quali-quantitative analysis,2017
1225,software development process,2017
1225,theory of constraints,2017
1226,bottlenecks identification,2017
1226,quali-quantitative analysis,2017
1226,software development process,2017
1226,theory of constraints,2017
1227,bottlenecks identification,2017
1227,quali-quantitative analysis,2017
1227,software development process,2017
1227,theory of constraints,2017
1228,bottlenecks identification,2017
1228,quali-quantitative analysis,2017
1228,software development process,2017
1228,theory of constraints,2017
27,actor-network theory,2017
27,socially aware computing,2017
27,social software design,2017
27,sociotechnical networks,2017
399,actor-network theory,2017
399,socially aware computing,2017
399,social software design,2017
399,sociotechnical networks,2017
1229,floss development,2017
1229,free software,2017
1229,hci,2017
