,paper_id,paper_year,paper_title,paper_language,paper_num_authors,paper_theme,paper_acm_key,paper_acm_category,paper_acm_terms,paper_abstract_PT,paper_abstract_EN,paper_abstract_ES
542,5057,2013,Suporte à aplicação do método de inspeção semiótica por uma ferramenta online,,2,,,,,,"The Semiotic Inspection Method performs an evaluation in interactive systems based on Semiotic Engineering. Although well established, it still not exist a tool to support. We present a tool for this purpose: the ApplicSIM - Application Tool of the Semiotics Inspection Method.",
543,5058,2013,Uma biblioteca de componentes para desenvolvimento de aplicações controladas por gestos,,4,,,,,,This article proposes a library to support the rapid development of gesture-driven application interfaces based on Kinect platform. The paper also presents a digital wall composed by virtual interactive objects is used in the paper as proof-of-concept for an initial evaluation of the library.,
544,5059,2013,Uma proposta para avaliar a interação multimodal para usuários com baixa visão,,3,,,,,,"This paper introduces a work in progress about multimodal interface on computers and how it affects the system usability for low vision users, and presents a research's methodology for analyzing a multimodal solution composed of visual, auditory and tactile feedbacks called PlatMult. The proposed methodology aims to study a way to quantize the gain for each feedback in the web interaction and also the impact of these combined to the user experience.",
545,5060,2013,Uma revisão sistemáatica sobre tecnologias de informação e comunicação aplicadas às práticas de sustentabilidade,,2,,,,,,"This work presents a systematic review to first approach on how Information and Communication Technology has contributed to sustainable development and how this has been applied in Brazil, U.S. and Europe. This work also seeks to formalize indicators to areas which have received more investments and which ones need more attention.",
546,5061,2013,"Usabilidade, práticas de linguagem e dispositives móveis: um estudo preliminar",,3,,,,,,"Mobile devices are used increasingly in the communication between people. SMS, tweets, posts on Facebook and Google+ are available for various devices through applications themselves evolving. These forms of communication have led different language practices in light of the resources that provide in their interfaces. The purpose of this exploratory study is to identify the relationships between the usability of the applications available on two mobile devices (iPhone - iOS and Milestone 1 - Android) and potential influences on language practices that occur in the social network Facebook, considering the design of interfaces and the characteristics of the devices.",
547,5062,2013,WEIHC 2013 - IV workshop sobre o ensino de IHC,,3,,,,,,"The Teaching HCI Workshop (WEIHC) has had three editions, always held during the Brazilian Symposium on Human Factors in Computing Systems (IHC). This workshop counted with the participation of teachers and researchers in HCI, as well as other stakeholders in the area, and the discussions held during this event has supported the advancement of this area in Brazil. This edition are planned with presentations of articles about teaching experience in teaching HCI, poster presentations showing the use of tools or alternative methods of class work and discussion of syllabus for specific disciplines of HCI courses in undergraduate and graduate students, and topics on HCI for those courses that do not have specific disciplines in their curricula. Moreover, it also intends to discuss suggestions of bibliography to support the disciplines. The goal is, as in the first workgroup about this issue, held in 2006, to have as main result, the suggestion of syllabus, curricula and bibliography for the HCI community.",
548,5063,2013,Workshop sobre aspectos da interação humano-computador para a web social,,2,,,,,"A Web Social representa um novo paradigma no qual a Web deixou de ser um ambiente que interliga páginas e documentos para se tornar um ambiente que conecta pessoas, organizações e conceitos. Nesse contexto, a Web Social desempenha um papel central ao possibilitar que diversas pessoas interajam de formas e em escalas inéditas por meio de diferentes aplicações, construídas com diversas plataformas e embutidas em diferentes dispositivos. A 5a edição do WAIHCWS pretende promover a continuidade das discussões sobre as oportunidades e os desafios que a Web Social traz para a comunidade de pesquisa em Interação Humano-Computador (IHC) no Brasil e no mundo, colocando em foco o tema ""Inteligência Coletiva e Deliberação Participativa na Web Social -- desafios e oportunidades"".",,
549,5064,2013,Avaliação da acessibilidade de websites por usuários com deficiência,,3,,,,,"O desenvolvimento de Websites acessíveis é fundamental para que pessoas com deficiência possam ter acesso a conteúdo e a serviços essenciais do dia-a-dia. Apesar da utilização de guidelines auxiliar na identificação de alguns problemas de acessibilidade em Websites, a avaliação por usuários com deficiência é o método mais adequado para identificar os problemas reais enfrentados por usuários, problemas estes que muitas vezes não são completamente cobertos por guidelines técnicas. Este minicurso tem como objetivo apresentar os principais conceitos e técnicas para a realização de avaliações de acessibilidade de Websites por usuários com diferentes tipos de deficiência. O minicurso inclui conceitos fundamentais sobre acessibilidade Web, Tecnologia Assistiva, bem como aspectos práticos envolvidos no planejamento, condução e análise de resultados de avaliações de acessibilidade de Websites por usuários com deficiência.",,
550,5065,2013,Desenvolvimento de ambientes virtuais interativos usando Java e kinect,,4,,,,,,"This course has a mission to show the new concepts of the framework OpenNI -- Open Natural Interaction -- version 2.2 - Open Natural Interaction and the development of applications using hardware capture depth, such as the Microsoft Kinect sensors and Carmine 1.08 PrimeSense's so adherent the standards of OpenNI..",
551,5066,2013,Uma introdução à engenharia semiótica: conceitos e métodos,,3,,,,,"Este minicurso apresenta uma introdução da Engenharia Semiótica, teoria de IHC criada no Brasil. Centrada nos fenômenos de significação e comunicação, ela é particularmente atraente para as aplicações interativas contemporâneas. O minicurso visa possibilitar aos participantes a aquisição de uma sólida visão de conjunto da ontologia e dos métodos propostos pela teoria, o que lhes facultará aprofundar conhecimentos, conforme suas necessidades ou interesses. É dirigido tanto para profissionais de mercado quanto para estudantes e pesquisadores, incluindo no programa de 6 horas atividades práticas para a fixação de conceitos.",,
552,5067,2014,Crit érios para avaliação de sistemas gerenciadores de conteúdo com enfoque no desenvolvimento de websites acessíveis: um estudo experimental,,5,,,,,,"The World Wide Web has become intensively used in recent years. Many of the web users have some kind of special need and have found difficulties when faced with non-accessible websites. In parallel to the growing of the number of web users is the usage of Content Management Systems - CMS. Through these systems, users with little to no knowledge of web development technologies can create websites and manage their contents in real time. It is necessary, then, to know if these systems offer suitable mechanisms for a non-expert user to develop accessible websites. Hence, the aim of this paper is twofold: i) presenting a set of criteria for evaluating and building CMS's focusing on accessible websites, called CMSAC; and ii) evaluating this set of criteria on an experimental study, based on Joomla CMS. The main result offers indications that the version of the Joomla CMS which did not attend to the proposed criteria led to an increasing of accessibility problems in websites.",
553,5068,2014,Still at the office: designing for physical movement-inclusion during office work,,3,,,,,,"In this paper we describe, analyse and reflect on experiences and knowledge generated from designing for physical movement integration during office work. Work in traditional modern office settings provides few physically demanding tasks. Evidence from research indicates that sedentary life styles are increasing our risk for developing a host of diseases and other medical complications. Together with students and through user-centered design, concepts for inviting the body ""back to work"" were developed. The concepts inspired the design of three physical movement probes that were explored by office workers. The participants were encouraging to the attempt to transform the sedentary nature of office work into more physically sustainable work. They described their work environments as filled with stuff for enhancing physical activity but these were seldom used. Integrating physical movements in the design of future office work tools may have considerable positive effects on public health.",
554,5069,2014,Teacher's presence mediated by virtual learning environment interfaces: evidences of the Self,,2,,,,,,"This is part of a qualitative research to study the metacommunication practiced by teachers who deliver education through virtual learning environments (VLE). We are interested on traces or signs of expression, presence and representation of he teachers' selves as end-user developers of the interfaces they customize for their classes. For that, we chose Moodle as the environment to conduct this work and counted with he voluntary participation of nine teachers, all with different profiles concerning to the field of work and the educational model. Instead of observing these teachers on the construction of interfaces, we adopted a different approach by interviewing them and collecting their own impressions about he way they communicate through the VLE. It has been found that teachers practice self-expression and representation through VLE in three different ways: expression through written language, interface customization and through the content. These aspects are discussed and some points concerning to training and methodologies are raised.",
555,5070,2014,Interaction in MyEnglishOnline's placement test from a semiotic perspective,,5,,,,,,"MyEnglishOnline is an English as a Second Language learning platform that is part of the Brazilian government's newly established efforts in assisting Brazilian students pursuing scholarships from the Science Without Borders program. This piece of software is intended to help students achieve higher levels of proficiency in English, one of the main requirements for application within the program. We believe MyEnglishOnline's Placement Test is a crucial component of the platform, as it is the entry point to the online courses it provides. As such, this work aims (a) to assess the communicability of that Placement Test interfaces by employing the Semiotic Inspection Method (SIM), once miscommunication due to design issues could increase test mid-evasion; and (b) to uncover and understand the underlying fundamental design issues involved, for the addressing of which we present design guidelines under the semiotic engineering approach.",
556,5071,2014,estratégias de comunicação de marketing para o website corporativo do promenade champagnat: usando o mis para o turismo,,3,,,,,,"The use of Internet resources in the hospitality industry allows customers to access relevant information about enterprises, providing the industry with a unique ability: direct communication with clients. The corporate website is one of the most useful communication channels to promote the hospitality industry. This work intends to identify what were the communication strategies from the website of the apart-hotel Promenade Champagnat, evaluating its effectiveness and proposing solutions for its breakdowns.",
557,5072,2014,Estudo de hábitos alimentares e de bebida usando mídia social,,4,,,,,,"New approaches to study urban social behavior use Foursquare check-ins to represent user preferences. In this direction, a previous work has presented a methodology for identifying similar cultures. Our study is based on that methodology. We use a dataset, not used previously, to compare the results obtained before, following the same methodology proposed. Our preliminary results agrees with those observed. We also propose two new approaches to identify similar cultures.",
558,5073,2014,Supporting the collaborative editing of documents with real-time content recommendations,,3,,,,,,"A new culture of participation and social innovation is driven by advances in Web technology and the proliferation of social media platforms. The document editing environment introduced in this paper reflects this trend, enabling users to collaboratively create and edit documents. In order to support this process, the system provides tailored information services in the form of content recommendations based on the evolving text of the co-authored documents. The context-sensitive editor is part of the real-time synchronization framework of the Media Watch on Climate Change, a public Web intelligence portal that provides a rich repository of environmental knowledge and a portfolio of visual components including tag clouds, keyword graphs and geographic projections.",
559,5074,2014,Espelho virtual interativo para simulação de maquiagem,,2,,,,,,"Realistic makeup simulation can be used to create interactive virtual environments which users can try makeup products in a fast, low-cost and flexible way. This paper presents an interactive virtual mirror for makeup simulation and we propose a interaction model based on a person applying makeup using a mirror. A touchscreen monitor mimics the mirror and the user can apply makeup touching the screen in any face location creating different makeup styles. Once the makeup has been applied, the system is able to keep its position during face movement in real time and without the need of markers, expensive equipment or an initial step to create a user model.",
560,5075,2014,Projetando diagramas de atividade visando a usabilidade de aplicações interativas,,3,,,,,,"In the design of interactive applications, there is a need to integrate the methods and techniques of Human Computer Interaction and Software Engineering areas. This integration improves the quality of these applications. The goal of this work is to present a technique to model Activity Diagrams including the usability during the project of application. In addition, a pilot study was conducted to evaluate the feasibility of application the technique and to verify possible improvements technique.",
561,5076,2014,Análise de abordagens objetivas para avaliação de softwares educativos,,2,,,,,,"Informatics on education is modifying the school environment by making usage of digital resources, which need to be suitable so they do not disturb the learning process. For such, evaluative approaches are applied before educational softwares (ES) are adopted. Among the existing possibilities, it is intended to analyse on a comparative way, the objective approaches to evaluate the educational softwares in order to identify completeness and coverage of those according to the chosen technical and pedagogical criterias.",
562,5077,2014,Usando eyetracker para analisar a interação de usuários de alto e baixo letramento,,6,,,,,,"Most problems of Web usability is related to find, read and understand the information. People with low levels of reading ability have magnified these problems due to lack of language skills, characterizing an accessibility issue. The study analyzed the interaction through a device Tobii eyetracking T120, users with two different profiles: high and low literacy. From this assessment were highlighted in a comparative way your experiences and characteristics of their interaction with a popular shopping site.",
563,5078,2014,Consolidação de recomendações sobre jogos acessíveis aos surdos,,3,,,,,,"This paper presents the normalization followed by the consolidation of existing accessibility guidelines for deaf in digital games. The consolidated set of guidelines was used by researchers to evaluate mainstream games, with the participation of deaf people. Results indicate that the consolidated set extended the existing guidelines and indicate opportunities for improving the evaluated games regarding accessibility for deaf people.",
564,5079,2014,"Padrões de interface, gameficação e mobilidade no desenvolvimento de aplicações educacionais",,3,,,,,"A literatura destaca os benefícios previstos da aplicação de padrões de projeto em dispositivos móveis e como as estratégias de gameficação pode potencializar a interação do usuário em aplicativos de computador. Nesta perspectiva, este artigo tem como objetivo contribuir através de um embasamento teórico e prático sobre como os padrões e estratégias de gameficação podem ser usados no design de interfaces para aplicativos voltados a plataforma Android. O contexto da aplicação proposta é caracterizada pelo seu caráter educativo e fornece contribuições para educadores e alunos, relacionados com suas práticas pedagógicas, e para profissionais da computação, fornecendo subsídios para o desenvolvimento de aplicações que agregam padrões de interface e gameficação em outros contextos.",,
565,5080,2014,Uma revisão sistemática sobre medição da experiência do usuário,,2,,,,,,"In scenarios of measuring user experience (UX) identified in the literature of the last 8 years, the interaction between the user and the system is evaluated in different ways. This article presents a systematic review of the factors considered when measuring UX, with 22 studies. As a result, usability still arouses much interest, and not only the other factors of UX. We also identified the interest in measuring UX, although the purpose of this measurement is unclear.",
566,5081,2014,Identificando problemas de usabilidade em um aplicativo móvel para treino de memória em idosos,,5,,,,,,"Evaluating the usability of mobile apps for the elderly requires special attention to interaction problems imposed by the limitations of age. This paper presents the results of the usability of a mobile app for memory training in the elderly, developed for Tablet. The study included eight elderly, aged 60-70 years. For data colection were used two instruments: sociodemographic and evaluation of usability. The total average of usability questionnaire was 4.8, on a scale of 1 to 5 It is concluded that prior experience in the use of technology and the level of education influenced the ease of interaction. Furthermore, legibility, with the use of colors and contrasts, should receive emphasis in the design of interfaces for this audience, given the small screen size.",
567,5082,2014,Usage pattern mining for smartphone use personalization,,5,,,,,,"Modern smartphones offer many features such as WiFi, GPS and Bluetooth. Users activate or deactivate these features in order to use wireless headphones, save battery or avoid being interrupted by email notifications. We present an approach to extract usage patterns relating smartphone features. The goal is to predict future device operation for a better use of the smartphones resources. We report a preliminary validation of the approach by using data gathered from users over a four month period.",
568,5083,2014,Normalização do locutor em sistemas de reconhecimento de fala para usuários crianças,,2,,,,,,"The automatic speech recognition technology has reached the maturity, and is now being successfully used in various applications, such as call centers, dictation, mobile phone applications, among others. However, the performance of such systems drops dramatically when used with children speakers, mainly because they have been designed for adult voices. In this paper, we investigate the performance improvement provided by the Vocal Tract Length Normalization technique. Our results show a 3.07 % error rate reduction for a system trained with adult speakers and tested with children speakers.",
569,5084,2014,Tangible beats: uma interface tangível para expressão e exploração musical,,2,,,,,,"This paper describes the development of Tangible Beats, a tangible musical interface for the creation and collaborative exploration of musical patterns. Tangible Beats allows users to collaboratively play musical patterns by manipulating colored tokens on a flat grid surface. Inexperienced players can explore and express their musicality. Our prototype uses a Kinect camera to detect the position of the colored objects. Visual feedback is provided using a video projector.",
570,5085,2014,Interaction techniques for laymen in immersive virtual reality,,4,,,,,,"Virtual Reality is increasingly gaining space in the consumer market, and other uses for this technology - besides the mainstream gamer target - are starting to appear as exciting solutions for old problems. However, the average user for nontraditional virtual reality applications still faces difficulties getting adjusted to the most trivial of interactions. We present some of the most relevant problems we encountered by observing laymen during their first experiences with virtual reality headsets, as well as a series of navigation tests each designed to solve a different subset of such problems. Within this work we have no ambition of proposing a definitive solution in this area that still has much to grow, we offer a better perspective over the problem and point out the best directions to follow in the search for the best immersive interaction heuristics for laymen.",
571,5086,2014,An approach for knowledge discovery in a web usability context,,4,,,,,,Usability plays a key role in increasing user satisfaction and profits for Web sites. Successful and easy-to-use sites result from a human-centered design process with strong emphasis on evaluation. Usability evaluation can be an expensive and time consuming task. To tackle this situation we present a heuristic approach where data mining techniques help to determine relationships among different usability components and discover problems in their usage. We also describe some preliminary results.,
572,5087,2014,Uma investigação sobre as técnicas de visualização de informação quantitativas e qualitativas,,3,,,,,,"In the last years a big growth in Information Visualization field has happened and differents techniques and tools are being created. Many different information visualization techniques are built from qualitative and quantitative data. However, sometimes information visualization techniques classified as qualitative are being used in a quantitative approach, for example, a word cloud can be analyzed qualitatively but also quantitatively through the frequency of the terms. Amid this scenery we have several frameworks and techniques which aims to classify different information visualization to support users when choosing visualizations that best fits their needs. This paper presents an ongoing study involving Human-computer interaction and information visualization field whose goal is to investigate quantitative and qualitative information visualization techniques to assess the viability and importance in doing such classification, through a comparative study involving different techniques.",
573,5088,2014,Uma proposta para classificação baseada em contexto para técnicas de visualização,,4,,,,,,"Currently, user has access to large volumes of data and also to a variety of information visualization techniques that are used to facilitate understanding of this excess data. Taxonomies and recommendation systems are alternatives used to assist user in selecting the most appropriate visualization technique. The goal of this paper is to present the initial phase of a research that aims to develop a context-based recommendation system. The initial phase was to investigate which elements of context are relevant to the recommendation and set up a classification that would consider contextual information and characteristics of the data.",
574,5089,2014,Visualização de incertezas para a melhoria da consciência situacional em sistemas de chamadas de emergência,,6,,,,,,"Situational Awareness (SAW) is a key concept to the decision making process. Visual representation of information that can enrich this process is a challenge, considering quality issues associated to the data. This paper introduces visualization techniques to support situational awareness for the decision making in a scenario of emergency calls under uncertainty data. Interfaces to support SAW are presented and preliminary results have shown that the use of glyphs and transparency for uncertainty have made the situation more easily and clearly identifiable and monitorable, leading to better SAW and so, to the decision making.",
575,5090,2014,AmbLEDs para ambientes de moradia assistidos em cidades inteligentes,,2,,,,,,"Smart cities are powered by the ability to self-monitor and respond to signals and data feeds from heterogeneous physical sensors. As part of this network of physical sensors are the Ambient Assisted Living (AAL) applications to allow elderly, sick and disabled people to stay safely at home while assisted by their family and medical staff. By hiding technology into light fixtures, in this paper we propose AmbLEDs, an ambient sensing system, as an alternative to spreading sensors that are perceived as invasive, such as cameras, microphones, microcontrollers, tags or wearables, in order to create a ubiquitous collaborative system for recognizing, informing and alerting home environmental changes and human activities to support a sustainable proactive care.",
576,5091,2014,Oportunidades de pesquisa na área de interação humano-computador com vistas à sustentabilidade,,2,,,,,,"Sustainability is the term that involves initiatives and studies related to environmental, social and economic aspects of a society. The computational solutions, as consumer goods, impact on sustainability, demanding professionals to rethink the design solutions, development and disposal practices. Previous studies summarize how Human-Computer Interaction (HCI) researchers have contributed to the matters of sustainability. From such studies, this paper resumes the discussion on the research opportunities focusing on sustainability, discussing and detailing them. The paper also defends the vocation of the Brazilian HCI community on the theme and makes a call for further discussions.",
577,5092,2014,Facilitating accessibility and digital inclusion using gaze-aware wearable computing,,3,,,,,,"Gaze interaction has been helping people with physical disabilities for many years but its use is still limited, in part because it has been designed for desktop platforms. In this paper we discuss how gaze-aware wearable computing can be used to create new applications that can significantly enhance the quality of life of people with disabilities, including the elderly, and also be used to promote digital inclusion for illiterate people.",
578,5093,2014,Prospecção de desafios em IHC para comunidades orais,,3,,,,,,"This paper gives an insight into the challenges of researchers in human-computer interaction to serve the information needs of communities based on speech. When developing information systems for this portion of the population, paradigms of human computer interaction should be reviewed for proper suitability. The article presents an expansion to the second challenge Accessibility and Digital Inclusion, and helps the HCI researcher's to take an anthropological and social view to the empowerment of technologies for illiterate or functionally illiterate people.",
579,5094,2014,Como suportar os desejos de privacidade dinâmicos e contextuais dos usuários em ubicomp?: uma interseção entre questões: ubiquidade e privacidade,,3,,,,,,"There is a growing concern regarding privacy issues in ubiquitous computing. Since the user's privacy desires are dynamic and contextual, privacy settings should support automatic changes in content access control in order to meet the user expectations. In this position paper we propose the use of autonomic computing and situation awareness as the basis for achieving an adaptive privacy control, and highlight the main open issues that must be addressed in order for this to become a reality.",
580,5095,2014,Desafios da computação ubíqua por uma visão de IHC,,2,,,,,,"Ubiquitous computing is characterized by the technology embedded in everyday devices, changing the way users interact with applications. This paper presents an impact analysis of scale, context, transparency and privacy and its implications for the field of Human-Computer Interaction, presenting also examples of commercial applications and suggestions for the Brazilian market.",
581,5096,2014,Interação na web ubíqua e multimodal: interconectando pessoas em uma internet heterogênea e dinâmica,,2,,,,,,"The evolution of the Internet and the Web has boosted not only the integration of personal computers in network, but also the connection between people by means of several types of devices: mobile, embedded, wearable and among other day-to-day devices. These devices contain various interaction modalities, sensors, models and systems, which generate and share heterogeneous and dynamic data, resulting in a research challenge to HCI. This challenge mostly refers to how people will manage, make sense and interact with (or by means of) all type of interconnected information in a way to produce positive effects to their lives. In this article, we discuss the possibilities of new interaction models favoured by the highlighted scenario. We further describe HCI research challenges to be overcome to make possible all people benefit from the illustrated tendency.",
582,5097,2014,Tecnologias ubíquas na educação e os desafios da otimização da experiência do usuário,,3,,,,,,"The technological ubiquity brings some challenges, including information overload. One of the issues launched in Challenge 3 of GranDIHC-BR cites the optimization of the interaction between users and systems. Is it possible to optimize User Experience? Does this optimization helps to minimize the problems of ubiquity? This work raises some questions about optimizing the UX in educational environment, and shows that this is a promising area of research.",
583,5098,2014,A morte como parte da vida digital: uma agenda de pesquisa em IHC,,2,,,,,,"As designers and stakeholders attentive to HCI issues, it is paramount to understand questions such as post-mortem digital legacy and how they affect systems development. This paper presents current discussions about that topic and research possibilities about it.",
584,5099,2014,Conceitos de transparência como promotores da ética e do usuário auditor em sistemas de informação,,3,,,,,,"This paper argues the role of developers and their possible proactive actions to raise ethical aspects in development and how users can support these initiatives acting as information auditors. We based our position using the approach of next steps to be taken in the promotion of Human Values, described in the proceedings of Brazilian Grand Challenges in HCI Research. As proposals to the characteristics discussed, we review the conducts of transparency for designers and in addition, how to improve actions of the ""User Auditor"" helping with the consolidation of ethical issues when dealing with dubious or inaccurate information content.",
585,5100,2014,Human values: the gap between academia and industry,,3,,,,,,"Human Values as an Ethics-related concept in HCI has been a research topic for more than 15 years. Although many open research questions remain and should be pursued, there already exists a rich body of work in scientific literature. Yet, many contemporary examples show that human values seem to only play a secondary role in systems design, even of systems with great social impact. In this position paper, we argue that, additionally to creating, expanding, and evaluating methods and techniques, we need to go beyond the research environment and promote this approach among industry practitioners.",
586,5101,2014,Minha casa ou sua casa!: levando em conta o antissocial,,1,,,,,,This article discusses the importance of developing mechanisms that can prevent or minimize the effects of anti-social behaviors resulting from interactions between people in social networks.,
587,5102,2014,A flexibilização curricular da disciplina interação humano computador (IHC) para enfrentar desafios emergentes,,2,,,,,,"In this article, we argue for an understanding of the curriculum and its practice as a guiding instrument for the formation, articulating the demand of challenges for the Human-Computer Interaction (HCI) course as a response to social realities. We claim that challenges emerge from specific demands and/or for social improvement, and that education, through its practical and theoretical curricula, is necessary for overcoming these challenges. This paper presents a discussion grounded on the international curriculum proposed to Computer Science and on the Great Research Challenges for HCI in Brazil, suggesting a flexible curriculum based on challenges and social problems for the formative education. From the perspective of educators, we argue that curricular flexibility, having as input the core curriculum and local and global challenges, can build an education with social responsibility and applicability.",
588,5103,2014,Desafios do ensinar para enfrentar os desafios de IHC,,4,,,,,,"We revisit the I GrandIHC-BR challenge ""HCI Education and Industry"", articulating it with the other proposed challenges. Based on a critical analysis of the I GrandIHC-BR report, we reframe the challenges and raise questions to drive future discussions and possible actions to address the challenges of ""teaching for facing the HCI challenges"".",
589,5104,2014,Presente e futuro da formação em IHC: ações da academia e do mercado de software,,3,,,,,,"This article aims to encourage the discussion on the market of software development and HCI education. The article presents three initiatives, two in the market and one in the academic side, as examples of how to include HCI activities in the software development process. The authors put some points for reflection on how to introduce the relevance of HCI in Computer Science courses.",
590,5105,2014,Cultura importa e faz diferença: uma discussão sobre os grandes desafios de pesquisa em IHC no Brasil,,3,,,,,,"The Grand Challenges prospected in GranDIHC-BR represent a reflection from the HCI community, with opportunities to inspire and guide HCI research for the next years. We consider culture as a concept and a concern that should be transversal to the 5 (five) Grand Challenges proposed by GranDIHC-BR, and that should be understood and considered from a broad and systemic perspective. In this paper, we discuss how cultural aspects are manifested in each Grand Challenge and we analyze critical issues that influence them. Our goal is to draw attention to the importance and transversality of culture, contributing to disseminate this topic into the community and establish a new perspective in dealing with cultural issues in HCI.",
591,5106,2014,Analfabetos fncionais e interfaces governamentais: estudo de caso de rupturas de comunicação do MAC associado ao rastreamento ocular,,3,,,,,"Para aplicar o MAC (Método de Avaliação da Comunicabilidade) identificando as rupturas de comunicação em interfaces, o avaliador pode se basear na observação direta, bem como na gravação audiovisual das interações, em testes com usuários. Ocorre que, se o avaliador, através da verbalização por parte do usuário - de forma simultânea, ou consecutiva - e da entrevista pós-teste, não puder confirmar qual elemento de interface, de fato, causou a ruptura de comunicação, o relatório para melhoria da interface pode conter inconsistências. O objetivo desta pesquisa é utilizar a técnica de rastreamento ocular no apoio à identificação das etiquetas de rupturas de comunicação do MAC, em um estudo de caso com interfaces governamentais, durante a interação de analfabetos funcionais.",,
592,5107,2014,Codesign de atividades gamificadas: uma abordagem participativa do design instrucional em ambientes virtuais de aprendizagem,,2,,,,,"Essa pesquisa objetiva compreender como os elementos de design de jogos exercem influência sobre o planejamento de unidades de ensino, a partir de um experimento utilizando Codesign no Design Instrucional para AVA e da apresentação dos conceitos dessa intersecção.",,
593,5108,2014,Design de tecnologias adaptáveis para uso de profissionais da área de autismo,,3,,,,,"Indivíduos com autismo apresentam dificuldades nas áreas de comunicação, interação social e comportamento. Há uma grande variação no grau de dificuldade entre esses indivíduos, tornando-se essencial desenvolver terapias e materiais personalizados para eles. Em geral, as tecnologias desenvolvidas para este público não oferecem meios de personalização para atender às necessidades de cada indivíduo. Dessa forma, profissionais que lidam com essas pessoas não estão acostumados com o uso e o conceito de tecnologias no contexto de End User Development (EUD). O objetivo dessa pesquisa é explorer o uso de tecnologias adaptáveis com profissionais da área do Transtorno do Espectro do Autismo (TEA).",,
594,5109,2014,Dico: um modelo conceitual de recursos de busca avançada para pesquisa exploratória na web,,3,,,,,"Com a abundância de informação disponível na Web e a necessidade de filtrà-la em quantidade compatível com a atenção limitada do ser humano, recursos de busca avançada tornam-se uma opção para essa tarefa. Entretanto, sua utilização é baixa por não ser contextualizada e intuitiva. Este trabalho investiga aspectos de Information Seeking e Pesquisa Exploratória para fundamentar um modelo conceitual para ferramentas que permitam ao usuário expressar melhor suas consultas de forma incremental com recursos de busca avançada. O modelo será avaliado por especialistas e posteriormente instanciado em uma ferramenta de Pesquisa Exploratória que será avaliada empiricamente por usuários.",,
595,5110,2014,Estendendo a MoLIC para apoiar o design de sistemas colaborativos,,2,,,,,"O presente trabalho apresenta uma proposta de suporte ao design de aplicações colaborativas utilizando a linguagem MoLIC (Modeling Language for Interaction as Conversation), fundamentada na Engenharia Semiótica. Atualmente a linguagem foca na comunicação entre um usuário e o preposto do designer (a interface do sistema). Este trabalho descreve uma investigação sobre propostas de extensão da MoLIC para o design de sistemas colaborativos, discutindo os pontos fortes e fracos das soluções propostas, tidas ainda como insatisfatórias. Por fim, considerações finais apontam os próximos passos da pesquisa.",,
596,5111,2014,idAuthority: um modelo para a identificação de autoridade cognitiva em redes sociais,,3,,,,,"Lidar com a sobrecarga de informação se apresenta como uma tarefa bastante desafiadora. Por isso, propomos conceber um modelo para identificar autoridades cognitivas em redes sociais, e utilizar essa identificação com a finalidade de recomendar pessoas que possam contribuir na solução de problemas. O modelo, chamado idAuthority, considerará três aspectos de autoridade: (1) a identificação explícita - reconhecimento de autoridade cognitiva; (2) a identificação implícita - resposta social; e (3) a expertise - relatos de indivíduos sobre suas próprias especialidades. O idAuthority será instanciado e avaliado no contexto real do sistema ""Todos Nós em Rede"" - rede social para a socialização e a discussão de casos da Educação Inclusiva.",,
597,5112,2014,Modelo de interação para o nível de conhecimento em sistemas de registro eletrônico de saúde baseados no OpenEHR,,3,,,,,"As informações sobre a saúde das pessoas devem ficar armazenadas em Sistemas de Registro Eletrônico de Saúde (RES). Desenvolver esses sistemas não é trivial, sendo possível adotar a modelagem de dois níveis proposta pelo OpenEHR. Entretanto, modelos e ferramentas neste contexto são complexos. Assim, este trabalho propõe um modelo de interação para o nível de conhecimento, além de um protótipo. Importante citar que o trabalho se fundamenta em IHC, enfatizando a Engenharia Semiótica.",,
598,5113,2014,Proposta de Guidelines de interfaces com foco em aspectos do autismo,,2,,,,,"Neste trabalho, apresentamos a proposta do GAIA (Guidelines for Accessible Interfaces for Autistics), que visa investigar e propor um conjunto de guidelines (recomendações) para o projeto de interfaces acessíveis considerando as potenciais barreiras de pessoas autistas ao interagir com interfaces de sistemas computacionais.",,
599,5114,2014,Técnica para projeto de diagramas de atividades visando a usabilidade nas aplicações interativas,,2,,,,,"O projeto das aplicações interativas é uma atividade que necessita ser realizada de maneira correta e atendendo aos requisitos de qualidade, para que aplicação final seja fácil de usar. O objetivo deste trabalho é propor uma técnica que auxilie tanto os designers de IHC quanto os engenheiros de software a projetar Diagramas de Atividades, visando a usabilidade da aplicação final. Essa técnica auxiliará no aumento da qualidade das aplicações interativas.",,
600,5115,2014,Painel: IHC no mercado de trabalho,,2,,,,,,This panel aims to bring together experienced professionals with different backgrounds and performances to discuss about the area of Human-Computer Interaction (HCI) in Brazil labor market. Participants will talk about the relationship between training in the area of Computing and job opportunities in HCI. The panelists' training and work experience in IHC will also be presented by them.,
601,5116,2014,Análise do contexto baseado em avaliação de prioridades de diretrizes de acessibilidade em processo de engenharia web,,3,,,,,,"Currently few sites have structure and content accessible to all user types, their suitability is necessary to promote an equal environment. This paper presents a method for assessing distinct accessibility guidelines implementation priorities based on context through a set of phases of the web engineering process, which together help to create an accessible site",
